IPV6频道,#genre#
重庆卫视,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/cqws8m/8000000/mnf.m3u8
东南卫视,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8
云南卫视,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/ynwshd8m/8000000/mnf.m3u8
贵州卫视,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8
海南卫视,http://223.109.123.15/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8

江苏卫视,http://wabc.ml/sxg.php?id=jswsH265_4000
北京卫视,http://wabc.ml/sxg.php?id=bjwsH265_4000
东方卫视,http://wabc.ml/sxg.php?id=dfwsH265_4000
湖南卫视,http://wabc.ml/sxg.php?id=hnwsH265_4000
浙江卫视,http://wabc.ml/sxg.php?id=zjwsH265_4000
广东卫视,http://wabc.ml/sxg.php?id=gdwsH265_4000
江西卫视,http://wabc.ml/sxg.php?id=jxwsH265_4000
湖北卫视,http://wabc.ml/sxg.php?id=hbwsH265_4000
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
安徽卫视,http://wabc.ml/sxg.php?id=ahwsH265_4000
东南卫视,http://wabc.ml/sxg.php?id=dnwsfjwsH265_4000
山东卫视,http://wabc.ml/sxg.php?id=sdwsH265_4000
深圳卫视,http://wabc.ml/sxg.php?id=szwsH265_4000
天津卫视,http://wabc.ml/sxg.php?id=tjwsH265_4000
贵州卫视,http://wabc.ml/sxg.php?id=gzwsH265_4000
吉林卫视,http://wabc.ml/sxg.php?id=jlwsH265_4000
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
四川卫视,http://wabc.ml/sxg.php?id=scwsH265_4000
甘肃卫视,http://wabc.ml/sxg.php?id=gsws_4000
云南卫视,http://wabc.ml/sxg.php?id=ynws_4000
广西卫视,http://wabc.ml/sxg.php?id=gxws_4000
河南卫视,http://wabc.ml/sxg.php?id=hnws35_4000
陕西卫视,http://wabc.ml/sxg.php?id=sxws_4000
山西卫视,http://wabc.ml/sxg.php?id=sxws42_4000
内蒙古卫视,http://wabc.ml/sxg.php?id=nmgws_4000

湖南卫视,https://live.v1.mk/aishang/hunwshd
浙江卫视,https://live.v1.mk/aishang/zjwshd
东方卫视,https://live.v1.mk/aishang/dfwshd
江苏卫视,https://live.v1.mk/aishang/jswshd
北京卫视,https://live.v1.mk/aishang/bjwshd
深圳卫视,https://live.v1.mk/aishang/szwshd
山东卫视,https://live.v1.mk/aishang/sdwshd
广东卫视,https://live.v1.mk/aishang/gdwshd
安徽卫视,https://live.v1.mk/aishang/ahwshd
东南卫视,https://live.v1.mk/aishang/dnwshd
天津卫视,https://live.v1.mk/aishang/tjwshd
重庆卫视,https://live.v1.mk/aishang/cqws
湖北卫视,https://live.v1.mk/aishang/hubwshd
四川卫视,https://live.v1.mk/aishang/scws
河南卫视,https://live.v1.mk/aishang/hnws
陕西卫视,https://live.v1.mk/aishang/sxws
吉林卫视,https://live.v1.mk/aishang/jlws
云南卫视,https://live.v1.mk/aishang/ynws
广西卫视,https://live.v1.mk/aishang/gxws
江西卫视,https://live.v1.mk/aishang/jxws
黑龙江卫视,https://live.v1.mk/aishang/hljwshd
河北卫视,https://live.v1.mk/aishang/hbwshd
青海卫视,https://live.v1.mk/aishang/qhws
贵州卫视,https://live.v1.mk/aishang/gzwshd
西藏卫视,https://live.v1.mk/aishang/xzws
甘肃卫视,https://live.v1.mk/aishang/gsws
新疆卫视,https://live.v1.mk/aishang/xjws
厦门卫视,https://live.v1.mk/aishang/xmws
内蒙古卫视,https://live.v1.mk/aishang/nmws



⛱️｜活力广东,#genre#
广东卫视,http://222.175.159.226:808/hls/52/index.m3u8
广东卫视,http://39.134.66.163/PLTV/88888888/224/3221225966/index.m3u8
深圳卫视,http://222.175.159.226:808/hls/49/index.m3u8
深圳卫视,http://39.134.66.163/PLTV/88888888/224/3221225668/index.m3u8
南方卫视,http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8
南方卫视,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8
南方卫视,http://9.zhxinda.xyz/gdtv.php?pk=1197
广东珠江,http://id.ganggang.live:63/chud.php?pk=1183
广东新闻,http://id.ganggang.live:63/chud.php?pk=1186
广东公共,http://id.ganggang.live:63/chud.php?pk=1185
广东卫视,http://id.ganggang.live:63/chud.php?pk=1182
大湾区卫视,http://id.ganggang.live:63/chud.php?pk=1197
广东综艺,http://id.ganggang.live:63/chud.php?pk=1198
广东体育,http://id.ganggang.live:63/chud.php?pk=1184
广东影视,http://id.ganggang.live:63/chud.php?pk=1199
嘉佳卡通,http://id.ganggang.live:63/chud.php?pk=1187
广东国际,http://id.ganggang.live:63/chud.php?pk=1191
广东经济科教,http://id.ganggang.live:63/chud.php?pk=1196
广东少儿,http://id.ganggang.live:63/chud.php?pk=1200
广东移动,http://id.ganggang.live:63/chud.php?pk=2463
GRTN文化频道,http://id.ganggang.live:63/chud.php?pk=2511
深圳卫视,http://id.ganggang.live:63/chud.php?pk=1206
广东卫视,http://wabc.ml/sxg.php?id=gdwsH265_4000
广东卫视,http://[2409：8087：3869：8021：1001：：e5]：6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225803/index.m3u8
广东卫视,http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227164/index.m3u8
广东卫视,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
广东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u8
广东卫视,http://111.12.110.7:6610/PLTV/77777777/224/3221225666/index.m3u8？
广东卫视,http://124.220.17.172/shtv/ybhg.php?id=578824315
广东卫视,http://113.117.74.8:808/hls/91/index.m3u8
广东卫视,http://125.40.191.58:9901/tsfile/live/0125_1.m3u8
大湾区卫视,http://219.137.29.20:808/hls/118/index.m3u8
大湾区卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
大湾区卫视,http://111.20.33.70/TVOD/88888893/224/3221226218/index.m3u8
大湾区卫视,http://111.12.110.7:6610/PLTV/77777777/224/3221225748/index.m3u8？
广东新闻,http://219.137.29.20:808/hls/113/index.m3u8
广东新闻,http://113.64.147.183:808/hls/28/index.m3u8
广东新闻,http://183.63.15.42:9901/tsfile/live/1004_1.m3u8
广东新闻,http://112.74.200.9:88/tv000000/m3u8.php?/iTouchTV/1186
广东新闻,http://hongyanqiang.top/chudian.php?id=gdxw
广东珠江,http://111.12.110.7:6610/PLTV/77777777/224/3221225717/index.m3u8?
广东珠江,http://61.143.45.150:9901/tsfile/live/0018_1.m3u8
广东珠江,http://219.137.29.20:808/hls/1/index.m3u8
广东珠江,http://183.11.239.32:808/hls/1/index.m3u8
广东珠江,http://39.135.32.236:6610/PLTV/77777777/224/3221225717/index.m3u8?桂林移动
广东珠江,http://39.135.32.6:6610/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1&IASHttpSessionId=OTT
广东公共,http://219.137.29.20:808/hls/102/index.m3u8
广东公共,http://113.117.74.8:808/hls/27/index.m3u8
广东公共,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8
广东公共,http://9.zhxinda.xyz/gdtv.php?pk=1185
广东公共,http://112.74.200.9:88/tv000000/m3u8.php?/iTouchTV/1185
广东体育,http://113.117.74.17:808/hls/1/index.m3u8
广东体育,http://fxhack.f3322.org:8000/udp/239.77.0.112:5146?世界杯WorldCup
广东体育,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8?世界杯

WorldCup
广东体育,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/1300.m3u8?世界杯WorldCup
广东体育,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
广东影视,http://183.11.239.32:808/hls/8/index.m3u8
广东影视,http://219.137.29.20:808/hls/24/index.m3u8
广东影视,http://218.17.216.102:9901/tsfile/live/1008_1.m3u8
广东影视,http://183.63.15.42:9901/tsfile/live/1007_1.m3u8
广东影视,http://112.74.200.9:88/tv000000/m3u8.php?/iTouchTV/1199
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe
广州综合,http://fxhack.f3322.org:8000/udp/239.253.43.71:5146
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州综合,http://ye23.win/iptv/gztv.php?id=zhonghe
广州综合,https://aplay.gztv.com/sec/zhonghe.m3u8
广州新闻,http://ye23.win/iptv/gztv.php?id=xinwen
广州新闻,https://justsometime.gztv.com/sec/jingsai.m3u8
广州新闻,http://116.199.5.251/hls/gzxw.m3u8
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://9.zhxinda.xyz/gz.php?id=yingshi
广州影视,http://fxhack.f3322.org:8000/udp/239.253.43.73:5146
广州影视,http://ye23.win/iptv/gztv.php?id=yingshi
广州影视,https://aplay.gztv.com/sec/yingshi.m3u8
河源综合,http://id.ganggang.live:63/chud.php?pk=2402
河源公共,http://id.ganggang.live:63/chud.php?pk=2496
东莞新闻综合,http://id.ganggang.live:63/chud.php?pk=2395
东莞公共,http://id.ganggang.live:63/chud.php?pk=1235
化州综合,http://id.ganggang.live:63/chud.php?pk=2440
阳江-1,http://id.ganggang.live:63/chud.php?pk=2505
阳江-2,http://id.ganggang.live:63/chud.php?pk=2506
开平生活,http://id.ganggang.live:63/chud.php?pk=2406
紫金台,http://id.ganggang.live:63/chud.php?pk=2452
海丰县广播电视台,http://id.ganggang.live:63/chud.php?pk=2413
英德新闻综合频道,http://id.ganggang.live:63/chud.php?pk=2447
阳春综合,http://id.ganggang.live:63/chud.php?pk=2458
广宁综合,http://id.ganggang.live:63/chud.php?pk=2414
惠东综合频道,http://id.ganggang.live:63/chud.php?pk=2404
开平综合,http://id.ganggang.live:63/chud.php?pk=2405
乐昌电视台,http://id.ganggang.live:63/chud.php?pk=2503
普宁台,http://id.ganggang.live:63/chud.php?pk=2450
清新综合频道,http://id.ganggang.live:63/chud.php?pk=2448
佛冈综合,http://id.ganggang.live:63/chud.php?pk=2460
鹤山综合,http://id.ganggang.live:63/chud.php?pk=2441
信宜台1,http://id.ganggang.live:63/chud.php?pk=2471
乳源电视台,http://id.ganggang.live:63/chud.php?pk=2469
惠阳电视台,http://id.ganggang.live:63/chud.php?pk=2470
怀集综合,http://id.ganggang.live:63/chud.php?pk=2462
徐闻台,http://id.ganggang.live:63/chud.php?pk=2474
遂溪台,http://id.ganggang.live:63/chud.php?pk=2488
阳西综合,http://id.ganggang.live:63/chud.php?pk=2476
台山台,http://id.ganggang.live:63/chud.php?pk=2479
新会综合,http://id.ganggang.live:63/chud.php?pk=2490
潮安综合,http://id.ganggang.live:63/chud.php?pk=2523
罗定综合,http://id.ganggang.live:63/chud.php?pk=2491
连平台,http://id.ganggang.live:63/chud.php?pk=2520
吴川综合,http://id.ganggang.live:63/chud.php?pk=2499
东源频道,http://id.ganggang.live:63/chud.php?pk=2497
广东新闻广播,http://id.ganggang.live:63/chud.php?pk=2512
珠江经济,http://id.ganggang.live:63/chud.php?pk=2513
音乐之声,http://id.ganggang.live:63/chud.php?pk=2514
交通之声,http://id.ganggang.live:63/chud.php?pk=2515
南方生活,http://id.ganggang.live:63/chud.php?pk=2518
城市之声,http://id.ganggang.live:63/chud.php?pk=2519
股市广播,http://id.ganggang.live:63/chud.php?pk=2516
文体广播,http://id.ganggang.live:63/chud.php?pk=2517
哈密一套,http://id.ganggang.live:63/chud.php?pk=2432
哈密二套,http://id.ganggang.live:63/chud.php?pk=2433
哈密三套,http://id.ganggang.live:63/chud.php?pk=2434
高要电台,http://id.ganggang.live:63/chud.php?pk=2467
惠阳电台,http://id.ganggang.live:63/chud.php?pk=2478
海丰电台,http://id.ganggang.live:63/chud.php?pk=2464
佛冈电台,http://id.ganggang.live:63/chud.php?pk=2461
化州电台,http://id.ganggang.live:63/chud.php?pk=2449
英德电台,http://id.ganggang.live:63/chud.php?pk=2446
广宁电台,http://id.ganggang.live:63/chud.php?pk=2430
四会电台,http://id.ganggang.live:63/chud.php?pk=2410
连州电台,http://id.ganggang.live:63/chud.php?pk=2457
惠东综合广播,http://id.ganggang.live:63/chud.php?pk=2443
高州电台,http://id.ganggang.live:63/chud.php?pk=2412
廉江电台,http://id.ganggang.live:63/chud.php?pk=2411
阳春电台,http://id.ganggang.live:63/chud.php?pk=2459
螺河之声,http://id.ganggang.live:63/chud.php?pk=2466
鹤山电台,http://id.ganggang.live:63/chud.php?pk=2442
信宜电台,http://id.ganggang.live:63/chud.php?pk=2473
新兴电台,http://id.ganggang.live:63/chud.php?pk=2484
遂溪电台,http://id.ganggang.live:63/chud.php?pk=2487
台山电台,http://id.ganggang.live:63/chud.php?pk=2480
怀集电台,http://id.ganggang.live:63/chud.php?pk=2486
新会电台,http://id.ganggang.live:63/chud.php?pk=2489
普宁电台,http://id.ganggang.live:63/chud.php?pk=2501
乐昌电台,http://id.ganggang.live:63/chud.php?pk=2504
东源电台,http://id.ganggang.live:63/chud.php?pk=2498
阳江综合广播,http://id.ganggang.live:63/chud.php?pk=2508
阳江旅游环保广播,http://id.ganggang.live:63/chud.php?pk=2507
博罗人民广播电台,http://id.ganggang.live:63/chud.php?pk=2521
南方卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
广东珠江,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdzj
广东珠江,http://mmitv.top/pltv/itouchtv.php?id=gdzj&pk=1183
广东体育,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdty
广东经济科教,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdjjkj
广东综艺,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdzy
广东少儿,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdse
广东新闻,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdxw
广东影视,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdys
广东影视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=gdys
广东公共,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdgg
广东国际,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdxw
广东移动,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdyd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe
广州法治,http://9.zhxinda.xyz/gz.php?id=fazhi
广州新闻,http://9.zhxinda.xyz/gz.php?id=xinwen
广州影视,http://9.zhxinda.xyz/gz.php?id=yingshi
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳电视剧,http://218.17.216.102:9901/tsfile/live/1057_1.m3u8
深圳国际,http://gxfrg007.8800.org:8282/tsfile/live/1077_1.m3u8
深圳公共,http://120.236.17.34:808/hls/22/index.m3u8
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8
佛山综合,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
佛山综合,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
佛山影视,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山影视,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山顺德,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山顺德,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山南海,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山南海,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山高明,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山高明,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山三水,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
佛山三水,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
东莞综合,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=4
东莞生活,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=5
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
梅州综合,http://p2.vzan.com/slowlive/403126774572750089/live.m3u8
梅州二套,http://p2.vzan.com/slowlive/645350022315428297/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
揭阳综合,rtmp://rtmp-stjy.sobeylive.com/stjy2020/zhpd?sign=bf98b2873ad5403290a37d16569d7a06&t=639de420
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420
湛江综合,http://lu1.cc/itv/sjtv/gd/zjtv.php?id=zjzh
湛江公共,http://lu1.cc/itv/sjtv/gd/zjtv.php?id=zjgg
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-

96c65af4438160da817d5e34b27b9b7a
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-

73ab89e29b6bf8ef7b5144cf0c04935a
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
肇庆综合,https://kfs-live.nanyuecloud.com/live/nwezhaoqing1.m3u8?txSecret=8bafc37137941d1fe45f31b2b33a8d18&txTime=63D8797F
肇庆公共,https://kfs-live.nanyuecloud.com/live/nwezhaoqing2.m3u8?txSecret=67969fe564e37a413508527ce0205f72&txTime=63D8797F
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8
广东珠江,http://9.zhxinda.xyz/gdtv.php?pk=1183
广东珠江,http://113.119.161.118:8081/hls/50/index.m3u8
广东体育,http://113.101.124.50:808/hls/21/index.m3u8
广东体育,http://113.101.124.143:808/hls/21/index.m3u8
广东体育,http://113.101.124.234:808/hls/21/index.m3u8
广东体育,http://113.101.124.246:808/hls/21/index.m3u8
广东经济科教,http://9.zhxinda.xyz/gdtv.php?pk=1196
广东经济科教,http://113.101.124.50:808/hls/22/index.m3u8
广东经济科教,http://113.101.124.143:808/hls/22/index.m3u8
广东经济科教,http://113.101.124.234:808/hls/22/index.m3u8
广东经济科教,http://113.101.124.246:808/hls/22/index.m3u8
广东综艺,http://9.zhxinda.xyz/gdtv.php?pk=1198
广东少儿,http://9.zhxinda.xyz/gdtv.php?pk=1200
广东少儿,http://113.101.124.50:808/hls/26/index.m3u8
广东少儿,http://113.101.124.143:808/hls/26/index.m3u8
广东少儿,http://113.101.124.234:808/hls/26/index.m3u8
广东少儿,http://113.101.124.246:808/hls/26/index.m3u8
广东新闻,http://9.zhxinda.xyz/gdtv.php?pk=1186
广东新闻,http://113.101.124.50:808/hls/20/index.m3u8
广东新闻,http://113.101.124.143:808/hls/20/index.m3u8
广东新闻,http://113.101.124.234:808/hls/20/index.m3u8
广东新闻,http://113.101.124.246:808/hls/20/index.m3u8
广东影视,http://gxfrg007.8800.org:8282/tsfile/live/1052_1.m3u8
广东影视,http://9.zhxinda.xyz/gdtv.php?pk=1199
广东影视,http://113.101.124.50:808/hls/25/index.m3u8
广东影视,http://113.101.124.143:808/hls/25/index.m3u8
广东影视,http://113.101.124.234:808/hls/25/index.m3u8
广东影视,http://113.101.124.246:808/hls/25/index.m3u8
广东公共,http://9.zhxinda.xyz/gdtv.php?pk=1185
广东公共,http://120.236.17.34:808/hls/251/index.m3u8
广东公共,http://113.101.124.50:808/hls/18/index.m3u8
广东公共,http://113.101.124.143:808/hls/18/index.m3u8
广东公共,http://113.101.124.234:808/hls/18/index.m3u8
广东公共,http://113.101.124.246:808/hls/18/index.m3u8
广东国际,http://9.zhxinda.xyz/gdtv.php?pk=1191
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州新闻,http://9.zhxinda.xyz/gz.php?id=xinwen
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys
广州影视,http://9.zhxinda.xyz/gz.php?id=yingshi
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
深圳国际,http://gxfrg007.8800.org:8282/tsfile/live/1077_1.m3u8
深圳国际,https://sztv-live.cutv.com/sztvgjpd/500/077pz4vl.m3u8
深圳都市,https://sztv-live.cutv.com/ZwxzUXr/500/n1ujw4z.m3u8
深圳都市,http://ye23.win/iptv/sztv.php?id=2?
深圳电视剧,https://sztv-live.cutv.com/4azbkoY/500/grha4bl.m3u8
深圳电视剧,http://ye23.win/iptv/sztv.php?id=3?
深圳体育,http://113.101.124.50:808/hls/32/index.m3u8
深圳体育,http://113.101.124.143:808/hls/32/index.m3u8
深圳体育,http://113.101.124.234:808/hls/32/index.m3u8
深圳体育,http://113.101.124.246:808/hls/32/index.m3u8
深圳财经,https://sztv-live.cutv.com/3vlcoxP/500/3aiv4cl.m3u8
深圳财经,http://ye23.win/iptv/sztv.php?id=5?
深圳公共,https://sztv-live.cutv.com/2q76Sw2/500/n3keq46.m3u8
深圳公共,http://ye23.win/iptv/sztv.php?id=4?
深圳娱乐,https://sztv-live.cutv.com/1q4iPng/500/p2ifq40.m3u8
深圳娱乐,http://ye23.win/iptv/sztv.php?id=6?
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
深圳东部,http://113.101.124.50:808/hls/102/index.m3u8
深圳东部,http://113.101.124.143:808/hls/102/index.m3u8
深圳东部,http://113.101.124.234:808/hls/102/index.m3u8
深圳东部,http://113.101.124.246:808/hls/102/index.m3u8
深圳少儿,https://sztv-live.cutv.com/1SIQj6s/500/g4rdS4Q.m3u8
深圳移动,https://sztv-live.cutv.com/wDF6KJ3/500/423gD46.m3u8
深圳龙岗,http://113.101.124.50:808/hls/101/index.m3u8
深圳龙岗,http://113.101.124.143:808/hls/101/index.m3u8
深圳龙岗,http://113.101.124.234:808/hls/101/index.m3u8
深圳龙岗,http://113.101.124.246:808/hls/101/index.m3u8
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
深圳众创,http://113.101.124.50:808/hls/104/index.m3u8
深圳众创,http://113.101.124.143:808/hls/104/index.m3u8
深圳众创,http://113.101.124.234:808/hls/104/index.m3u8
深圳众创,http://113.101.124.246:808/hls/104/index.m3u8
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
深圳财经,http://113.101.124.50:808/hls/105/index.m3u8
深圳财经,http://113.101.124.143:808/hls/105/index.m3u8
深圳财经,http://113.101.124.234:808/hls/105/index.m3u8
深圳财经,http://113.101.124.246:808/hls/105/index.m3u8
深圳蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8
佛山综合,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
佛山综合,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8
佛山影视,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山影视,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8
佛山顺德,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山顺德,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8
佛山南海,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山南海,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8
佛山高明,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山高明,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8
佛山三水,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
佛山三水,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
东莞综合,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=4
东莞生活,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=5
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
珠海综合,http://120.196.218.201:808/hls/67/index.m3u8
珠海公共,http://120.196.218.201:808/hls/66/index.m3u8
梅州综合,http://p2.vzan.com:80/1454886638/403126774572750088/live.m3u8
梅州二套,http://p2.vzan.com:80/1454886638/645350022315428296/live.m3u8
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
揭阳综合,rtmp://rtmp-stjy.sobeylive.com/stjy2020/zhpd?sign=bf98b2873ad5403290a37d16569d7a06&t=639de420
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420
